sku_id,category,storage_temperature,shelf_life_days,unit_price_rmb,abc_class,near_expiry_managed,batch_tracking_required,hazardous_or_controlled_flag,unit_volume_liters,unit_weight_kg,manufacturer_id
SKU_02641,Medical_Devices,cool,730,2.0,B,False,False,False,1.034,1.377,MFG_003
SKU_02642,TCM,cool,730,1.57,C,False,True,False,0.572,1.096,MFG_020
SKU_02643,Medical_Devices,cold,365,20.22,A,False,True,False,0.958,0.744,MFG_080
SKU_02644,Health_Supplements,cool,730,7.71,C,True,True,False,0.484,0.689,MFG_070
SKU_02645,Western_Medicine,cool,417,37.51,C,False,True,True,1.569,0.057,MFG_042
SKU_02646,Medical_Devices,frozen,730,10.1,C,False,True,False,0.513,1.259,MFG_051
SKU_02647,Medical_Devices,cool,488,6.67,B,True,False,False,1.347,0.63,MFG_030
SKU_02648,TCM,cool,730,6.71,B,False,True,False,1.95,1.408,MFG_082
SKU_02649,Medical_Devices,ambient,812,103.23,C,True,False,False,0.552,0.293,MFG_087
SKU_02650,TCM,ambient,619,87.67,C,False,False,False,1.4,0.034,MFG_093
SKU_02651,TCM,ambient,598,19.1,C,False,True,False,0.545,0.398,MFG_006
SKU_02652,Medical_Devices,ambient,513,13.61,B,False,False,True,0.083,0.359,MFG_043
SKU_02653,TCM,ambient,365,144.16,A,False,True,False,0.483,1.053,MFG_037
SKU_02654,Western_Medicine,cool,285,14.68,A,False,True,False,0.302,0.366,MFG_001
SKU_02655,Western_Medicine,ambient,654,49.98,A,False,True,False,0.718,1.084,MFG_054
SKU_02656,TCM,cool,730,41.37,C,False,False,False,0.759,0.742,MFG_026
SKU_02657,Western_Medicine,cool,481,19.84,A,False,True,False,1.089,0.054,MFG_051
SKU_02658,Medical_Devices,cool,502,41.83,C,False,True,False,1.904,0.855,MFG_020
SKU_02659,Western_Medicine,cold,365,39.13,B,False,True,True,0.214,0.455,MFG_060
SKU_02660,Medical_Devices,cool,607,5.04,B,True,True,False,1.747,0.663,MFG_033
SKU_02661,Medical_Devices,cold,316,2.42,C,False,True,False,0.561,1.454,MFG_036
SKU_02662,Western_Medicine,ambient,894,45.96,C,True,False,False,0.588,0.242,MFG_021
SKU_02663,TCM,ambient,937,46.66,C,False,False,False,0.948,0.135,MFG_020
SKU_02664,TCM,cool,316,38.5,C,False,True,False,1.432,0.765,MFG_097
SKU_02665,Medical_Devices,ambient,365,3.17,B,False,False,False,0.45,0.424,MFG_072
SKU_02666,Medical_Devices,cold,269,37.47,C,False,True,False,1.674,0.268,MFG_095
SKU_02667,Medical_Devices,cold,365,15.99,C,True,True,False,0.526,1.429,MFG_020
SKU_02668,Medical_Devices,ambient,964,17.59,A,False,False,True,1.342,1.272,MFG_001
SKU_02669,TCM,cool,467,1.36,C,True,True,False,0.57,0.819,MFG_023
SKU_02670,Medical_Devices,ambient,531,13.61,C,False,False,False,1.662,0.31,MFG_021
SKU_02671,TCM,frozen,730,1.34,B,True,True,False,0.337,1.383,MFG_063
SKU_02672,Western_Medicine,ambient,488,7.52,C,True,False,False,0.772,0.715,MFG_088
SKU_02673,Health_Supplements,cool,609,162.49,A,True,True,False,1.811,0.783,MFG_046
SKU_02674,TCM,cold,365,3.84,C,False,True,False,1.369,0.422,MFG_021
SKU_02675,Medical_Devices,ambient,365,16.68,C,True,True,False,1.502,0.287,MFG_055
SKU_02676,TCM,cold,115,129.75,A,False,True,False,0.532,0.842,MFG_021
SKU_02677,Medical_Devices,cold,365,18.47,B,False,True,False,1.87,0.414,MFG_060
SKU_02678,TCM,cool,730,19.73,C,True,True,False,1.386,0.51,MFG_072
SKU_02679,TCM,ambient,864,10.37,C,False,False,False,1.667,0.127,MFG_016
SKU_02680,Health_Supplements,cold,365,5.79,B,False,True,False,1.732,0.203,MFG_092
SKU_02681,Western_Medicine,cool,730,2.27,C,False,False,False,1.485,1.3,MFG_026
SKU_02682,Western_Medicine,ambient,471,56.56,C,False,True,False,1.126,1.358,MFG_095
SKU_02683,TCM,ambient,673,61.19,C,False,False,False,1.03,0.709,MFG_083
SKU_02684,Western_Medicine,ambient,455,25.5,C,False,False,False,0.749,0.913,MFG_032
SKU_02685,TCM,frozen,481,99.0,C,True,True,False,1.54,1.046,MFG_033
SKU_02686,Western_Medicine,cool,603,33.59,B,True,True,False,1.864,0.552,MFG_072
SKU_02687,TCM,ambient,879,49.42,C,True,True,False,1.543,0.133,MFG_097
SKU_02688,Western_Medicine,cool,730,32.8,C,True,False,False,0.11,0.258,MFG_081
SKU_02689,TCM,ambient,868,11.5,C,True,False,False,0.947,0.608,MFG_098
SKU_02690,Medical_Devices,ambient,498,23.09,B,False,False,True,1.62,1.379,MFG_094
SKU_02691,TCM,ambient,973,41.84,C,False,True,False,1.98,0.223,MFG_020
SKU_02692,Western_Medicine,cool,730,30.08,A,False,False,False,1.737,1.288,MFG_058
SKU_02693,Western_Medicine,cool,639,52.69,C,True,True,True,0.374,0.973,MFG_051
SKU_02694,Western_Medicine,ambient,755,4.06,C,False,True,False,0.246,1.357,MFG_082
SKU_02695,Western_Medicine,ambient,597,1.74,C,True,True,False,0.749,0.543,MFG_083
SKU_02696,Western_Medicine,cold,112,183.12,A,False,True,False,0.343,0.29,MFG_062
SKU_02697,Health_Supplements,cool,571,55.32,C,False,False,False,0.582,0.195,MFG_016
SKU_02698,Health_Supplements,ambient,365,10.5,C,True,True,False,1.786,0.27,MFG_030
SKU_02699,TCM,ambient,821,1.37,B,False,False,False,1.882,0.422,MFG_021
SKU_02700,Western_Medicine,cold,278,171.4,B,True,True,False,0.708,0.536,MFG_015
SKU_02701,TCM,cool,730,18.2,B,True,False,False,1.125,1.158,MFG_061
SKU_02702,Western_Medicine,ambient,456,19.11,C,True,True,False,1.601,0.057,MFG_049
SKU_02703,Medical_Devices,cool,730,25.07,C,True,True,False,0.601,0.829,MFG_093
SKU_02704,Western_Medicine,ambient,365,43.03,C,True,True,True,1.565,0.772,MFG_088
SKU_02705,Medical_Devices,cold,365,65.04,C,False,True,False,0.916,0.323,MFG_030
SKU_02706,Western_Medicine,ambient,769,76.72,C,False,False,False,1.75,0.42,MFG_038
SKU_02707,Western_Medicine,ambient,412,26.79,A,True,True,False,0.8,1.351,MFG_092
SKU_02708,TCM,cool,520,83.19,B,False,False,False,1.578,0.012,MFG_036
SKU_02709,Medical_Devices,ambient,800,5.5,C,False,True,False,0.599,0.195,MFG_050
SKU_02710,TCM,frozen,730,60.91,B,True,True,False,1.663,1.056,MFG_061
SKU_02711,Western_Medicine,cold,365,90.66,C,True,True,False,0.944,0.038,MFG_060
SKU_02712,Medical_Devices,ambient,881,24.9,C,True,False,False,0.616,1.405,MFG_021
SKU_02713,Medical_Devices,cool,573,3.01,C,False,True,True,0.801,1.324,MFG_022
SKU_02714,Western_Medicine,cold,359,110.9,B,True,True,False,1.908,0.156,MFG_012
SKU_02715,TCM,ambient,365,188.71,C,True,True,False,1.48,0.585,MFG_042
SKU_02716,Western_Medicine,ambient,510,38.91,B,False,True,False,0.641,0.214,MFG_095
SKU_02717,TCM,ambient,365,33.71,B,False,True,False,0.144,1.117,MFG_055
SKU_02718,Medical_Devices,cold,365,30.99,A,False,True,False,0.235,0.037,MFG_089
SKU_02719,TCM,cool,648,40.95,C,True,False,False,1.796,0.833,MFG_083
SKU_02720,TCM,ambient,1021,19.43,C,True,False,False,1.624,0.332,MFG_038
SKU_02721,TCM,cool,233,67.05,B,False,False,False,1.601,0.183,MFG_049
SKU_02722,Health_Supplements,cool,730,50.57,C,False,False,False,1.453,0.55,MFG_002
SKU_02723,Western_Medicine,ambient,456,4.08,C,True,False,False,1.701,1.428,MFG_020
SKU_02724,Western_Medicine,ambient,365,35.28,A,False,True,True,0.679,0.226,MFG_017
SKU_02725,TCM,ambient,690,1.42,B,False,True,False,1.395,1.439,MFG_081
SKU_02726,TCM,cool,404,7.57,B,True,True,False,1.416,1.307,MFG_009
SKU_02727,TCM,frozen,599,11.55,C,False,True,False,1.653,0.075,MFG_001
SKU_02728,TCM,ambient,365,56.47,A,False,False,False,1.727,0.927,MFG_037
SKU_02729,TCM,ambient,600,14.62,C,False,False,False,0.064,1.191,MFG_037
SKU_02730,Health_Supplements,ambient,649,47.05,C,True,False,False,1.315,0.669,MFG_006
SKU_02731,Western_Medicine,ambient,729,9.92,A,True,False,False,1.439,0.506,MFG_083
SKU_02732,TCM,ambient,865,6.79,C,True,False,False,1.718,1.303,MFG_006
SKU_02733,Medical_Devices,cool,730,8.06,C,False,False,False,0.49,1.016,MFG_012
SKU_02734,TCM,ambient,365,10.24,B,False,False,False,1.164,0.965,MFG_051
SKU_02735,Western_Medicine,ambient,385,2.24,B,False,True,False,1.405,0.228,MFG_054
SKU_02736,TCM,ambient,969,3.4,C,False,False,False,1.129,0.318,MFG_087
SKU_02737,Health_Supplements,ambient,365,91.13,A,False,True,False,0.732,0.013,MFG_055
SKU_02738,Health_Supplements,frozen,470,16.1,C,False,True,False,1.355,1.36,MFG_053
SKU_02739,Health_Supplements,cool,390,32.76,C,False,True,False,1.656,1.471,MFG_100
SKU_02740,Health_Supplements,ambient,365,7.55,B,False,True,False,1.322,0.035,MFG_006
SKU_02741,Medical_Devices,cool,730,5.67,C,True,False,False,0.263,0.307,MFG_087
SKU_02742,Medical_Devices,ambient,598,11.8,B,False,True,False,0.558,0.014,MFG_062
SKU_02743,Western_Medicine,ambient,667,42.89,A,False,False,False,0.924,1.12,MFG_054
SKU_02744,Health_Supplements,cool,429,38.06,B,True,False,False,1.379,0.388,MFG_097
SKU_02745,Western_Medicine,ambient,386,1.46,A,False,True,False,0.245,0.379,MFG_042
SKU_02746,Medical_Devices,cold,365,52.61,C,False,True,False,0.665,1.17,MFG_045
SKU_02747,Health_Supplements,cold,288,26.59,B,False,True,False,1.05,0.183,MFG_087
SKU_02748,Western_Medicine,cool,730,5.14,C,True,False,False,1.739,0.208,MFG_027
SKU_02749,TCM,ambient,900,11.79,C,False,False,False,1.368,0.773,MFG_082
SKU_02750,Medical_Devices,ambient,830,11.7,C,False,True,False,1.749,0.728,MFG_027
SKU_02751,Medical_Devices,ambient,682,13.36,A,False,False,False,1.553,1.123,MFG_087
SKU_02752,Western_Medicine,ambient,913,2.36,C,False,False,False,1.463,1.411,MFG_001
SKU_02753,TCM,cool,529,33.47,C,True,False,False,0.452,0.711,MFG_063
SKU_02754,TCM,cool,677,49.66,C,False,False,False,1.926,0.025,MFG_022
SKU_02755,Medical_Devices,cold,365,15.8,C,False,True,False,1.051,1.23,MFG_001
SKU_02756,Western_Medicine,ambient,584,8.05,B,False,True,False,1.323,1.396,MFG_035
SKU_02757,Medical_Devices,cool,730,28.92,B,True,True,False,1.522,0.952,MFG_095
SKU_02758,Medical_Devices,ambient,654,11.71,C,False,True,False,1.291,0.238,MFG_030
SKU_02759,TCM,frozen,730,1.9,C,False,True,False,0.364,1.034,MFG_076
SKU_02760,TCM,ambient,530,17.37,B,True,True,False,0.637,0.52,MFG_022
SKU_02761,Health_Supplements,cool,474,4.13,C,False,True,False,0.064,0.247,MFG_010
SKU_02762,Western_Medicine,ambient,964,2.43,C,False,False,False,0.881,0.756,MFG_027
SKU_02763,TCM,ambient,984,70.87,B,False,False,False,1.321,0.556,MFG_089
SKU_02764,Western_Medicine,cold,310,52.08,A,False,True,False,0.892,0.212,MFG_012
SKU_02765,Western_Medicine,ambient,1090,108.12,A,True,False,False,1.877,0.135,MFG_047
SKU_02766,Medical_Devices,cool,730,15.48,C,False,False,False,1.543,0.847,MFG_012
SKU_02767,Medical_Devices,frozen,598,20.09,C,True,True,False,1.054,0.031,MFG_075
SKU_02768,TCM,cool,651,5.35,C,True,True,False,1.296,0.132,MFG_055
SKU_02769,TCM,ambient,365,118.77,B,True,False,False,1.753,0.217,MFG_030
SKU_02770,TCM,cold,365,58.71,B,False,True,False,1.241,0.142,MFG_043
SKU_02771,Medical_Devices,cool,730,34.33,B,True,False,False,1.924,0.182,MFG_032
SKU_02772,TCM,ambient,365,9.33,C,False,True,False,0.103,0.317,MFG_020
SKU_02773,TCM,ambient,825,49.68,B,True,False,False,0.065,0.136,MFG_047
SKU_02774,Western_Medicine,cool,477,4.1,C,False,True,False,1.093,0.144,MFG_035
SKU_02775,Western_Medicine,ambient,897,52.3,C,True,True,False,1.581,0.808,MFG_095
SKU_02776,Medical_Devices,cool,730,40.25,C,False,True,False,1.152,0.526,MFG_030
SKU_02777,Medical_Devices,ambient,605,34.09,C,False,False,False,1.722,1.096,MFG_007
SKU_02778,Medical_Devices,ambient,926,3.03,C,True,True,False,1.584,0.537,MFG_066
SKU_02779,TCM,ambient,395,5.87,C,False,True,False,0.509,1.208,MFG_043
SKU_02780,TCM,cold,365,71.88,C,False,True,False,1.045,0.753,MFG_003
SKU_02781,TCM,cool,730,5.23,C,False,False,False,0.883,0.402,MFG_020
SKU_02782,Medical_Devices,ambient,547,39.3,B,False,False,False,1.465,1.146,MFG_069
SKU_02783,Western_Medicine,cool,348,69.65,C,False,True,False,1.481,0.34,MFG_051
SKU_02784,Health_Supplements,cold,365,53.89,C,True,True,False,1.162,0.909,MFG_055
SKU_02785,Medical_Devices,cool,719,5.14,B,False,True,False,1.368,0.835,MFG_066
SKU_02786,Western_Medicine,cool,730,9.56,C,True,False,False,0.481,0.024,MFG_046
SKU_02787,Medical_Devices,ambient,365,38.37,B,False,True,False,0.579,0.11,MFG_062
SKU_02788,Western_Medicine,cool,730,3.05,C,True,False,False,0.307,0.366,MFG_032
SKU_02789,Western_Medicine,ambient,1086,19.34,B,True,False,False,1.294,0.162,MFG_043
SKU_02790,Western_Medicine,ambient,365,70.44,A,True,True,False,0.587,1.144,MFG_061
SKU_02791,TCM,frozen,730,43.24,A,False,True,False,0.927,0.706,MFG_006
SKU_02792,Medical_Devices,ambient,365,87.68,C,True,True,False,1.21,0.058,MFG_054
SKU_02793,Medical_Devices,cold,298,17.42,C,False,True,False,0.785,0.675,MFG_026
SKU_02794,Medical_Devices,ambient,365,151.26,C,False,True,False,0.342,1.127,MFG_001
SKU_02795,Medical_Devices,cool,730,165.82,B,False,False,False,0.555,0.522,MFG_092
SKU_02796,TCM,cool,730,79.4,C,False,False,False,0.637,0.785,MFG_061
SKU_02797,Health_Supplements,ambient,924,28.21,C,False,True,False,1.213,0.523,MFG_044
SKU_02798,Health_Supplements,ambient,365,40.98,C,False,True,False,0.552,1.446,MFG_098
SKU_02799,Western_Medicine,ambient,616,14.33,C,False,True,False,0.357,0.93,MFG_083
SKU_02800,Health_Supplements,cold,365,6.81,C,False,True,False,1.902,0.691,MFG_022
SKU_02801,TCM,cool,730,13.53,B,True,True,False,1.614,0.737,MFG_024
SKU_02802,Medical_Devices,cold,365,62.79,C,False,True,False,1.841,0.829,MFG_054
SKU_02803,Medical_Devices,cool,180,96.72,B,True,True,True,0.53,0.209,MFG_023
SKU_02804,Western_Medicine,ambient,365,7.11,C,False,True,True,1.17,0.684,MFG_076
SKU_02805,Western_Medicine,ambient,489,91.47,A,True,True,False,1.751,0.062,MFG_072
SKU_02806,Western_Medicine,ambient,365,16.43,B,True,True,False,0.148,0.638,MFG_022
SKU_02807,TCM,ambient,855,10.01,A,False,False,False,1.485,1.059,MFG_027
SKU_02808,Health_Supplements,cold,365,3.03,B,True,True,False,0.28,0.827,MFG_098
SKU_02809,TCM,ambient,365,86.23,B,False,True,True,0.591,0.98,MFG_035
SKU_02810,Western_Medicine,ambient,852,40.65,C,True,True,False,1.901,1.028,MFG_027
SKU_02811,TCM,cold,161,21.0,C,False,True,False,0.091,0.773,MFG_023
SKU_02812,TCM,cool,613,2.05,C,False,False,False,0.65,0.926,MFG_032
SKU_02813,Medical_Devices,cool,180,3.16,B,False,False,True,0.04,1.13,MFG_032
SKU_02814,Medical_Devices,ambient,1007,71.89,C,False,True,False,1.665,0.044,MFG_013
SKU_02815,Western_Medicine,ambient,726,89.45,C,False,False,True,1.285,0.538,MFG_042
SKU_02816,Medical_Devices,cool,263,14.61,A,True,True,False,1.456,0.252,MFG_081
SKU_02817,TCM,cool,730,35.21,C,False,False,False,0.668,0.676,MFG_087
SKU_02818,Medical_Devices,cold,365,7.75,C,False,True,False,0.462,0.963,MFG_072
SKU_02819,Western_Medicine,ambient,821,20.05,B,False,False,False,0.045,0.198,MFG_054
SKU_02820,TCM,cold,137,12.13,C,False,True,False,1.774,0.998,MFG_021
SKU_02821,TCM,ambient,703,26.32,C,True,True,False,0.917,0.16,MFG_092
SKU_02822,Health_Supplements,cold,365,28.83,C,False,True,False,1.775,0.695,MFG_006
SKU_02823,Western_Medicine,cool,477,15.94,C,True,True,False,0.556,1.062,MFG_098
SKU_02824,TCM,cool,730,2.14,C,True,False,False,0.629,0.377,MFG_060
SKU_02825,Health_Supplements,ambient,955,38.96,A,True,False,False,1.001,0.801,MFG_001
SKU_02826,TCM,ambient,365,2.34,B,False,True,False,0.537,0.303,MFG_046
SKU_02827,Medical_Devices,ambient,906,1.78,C,True,True,True,1.209,0.366,MFG_030
SKU_02828,Western_Medicine,ambient,512,72.7,C,True,False,False,1.303,0.647,MFG_072
SKU_02829,Health_Supplements,cold,365,7.08,C,False,True,False,1.193,0.743,MFG_054
SKU_02830,Health_Supplements,ambient,935,7.47,C,False,True,False,1.26,0.595,MFG_006
SKU_02831,Western_Medicine,ambient,373,8.89,C,False,False,False,0.774,0.743,MFG_012
SKU_02832,TCM,cool,730,170.57,C,True,False,False,0.29,0.061,MFG_051
SKU_02833,Medical_Devices,ambient,370,5.58,C,True,True,False,1.098,0.152,MFG_028
SKU_02834,Western_Medicine,ambient,899,11.09,B,False,True,False,0.723,1.159,MFG_062
SKU_02835,Health_Supplements,ambient,556,73.39,A,True,True,False,1.281,0.175,MFG_060
SKU_02836,Health_Supplements,ambient,708,102.77,C,False,False,True,0.227,0.434,MFG_061
SKU_02837,TCM,ambient,365,1.42,B,False,False,False,0.788,0.759,MFG_075
SKU_02838,Medical_Devices,cold,365,93.01,A,False,True,False,0.892,0.475,MFG_023
SKU_02839,Medical_Devices,frozen,730,16.99,C,False,True,True,0.628,0.387,MFG_002
SKU_02840,Medical_Devices,ambient,365,44.1,A,False,True,False,0.067,0.1,MFG_030
SKU_02841,Western_Medicine,cold,128,85.31,C,False,True,False,0.883,0.207,MFG_060
SKU_02842,Health_Supplements,ambient,778,1.9,C,True,True,False,0.24,1.008,MFG_100
SKU_02843,Medical_Devices,cool,427,3.08,C,False,True,False,0.581,1.368,MFG_055
SKU_02844,Western_Medicine,ambient,749,15.48,C,True,True,False,0.424,0.311,MFG_055
SKU_02845,TCM,cool,730,43.52,B,False,False,False,0.735,1.448,MFG_096
SKU_02846,TCM,cool,710,8.7,C,False,True,False,1.009,1.225,MFG_087
SKU_02847,Medical_Devices,cold,365,27.78,A,False,True,True,0.4,1.042,MFG_005
SKU_02848,Western_Medicine,ambient,750,58.39,A,False,True,False,1.929,0.335,MFG_035
SKU_02849,Western_Medicine,ambient,365,39.74,C,True,True,False,1.2,0.881,MFG_072
SKU_02850,Western_Medicine,cool,696,17.27,A,True,False,False,0.913,1.248,MFG_082
SKU_02851,Western_Medicine,cool,599,90.05,C,True,False,False,1.602,0.269,MFG_095
SKU_02852,Medical_Devices,ambient,365,43.37,A,False,True,False,0.25,0.352,MFG_087
SKU_02853,Western_Medicine,cold,365,131.54,C,True,True,False,1.275,0.063,MFG_071
SKU_02854,TCM,cold,365,39.76,C,False,True,False,1.216,1.017,MFG_003
SKU_02855,Medical_Devices,ambient,586,6.67,A,True,True,False,0.354,0.814,MFG_047
SKU_02856,Medical_Devices,cold,365,55.02,C,False,True,False,1.342,0.246,MFG_022
SKU_02857,Medical_Devices,ambient,426,18.16,A,True,True,False,0.29,0.716,MFG_010
SKU_02858,TCM,ambient,1006,26.0,C,True,False,False,1.578,1.274,MFG_075
SKU_02859,TCM,cool,730,4.65,A,True,True,False,1.202,1.051,MFG_072
SKU_02860,Medical_Devices,ambient,912,5.06,C,True,False,False,0.941,1.441,MFG_062
SKU_02861,Western_Medicine,cool,311,9.31,B,True,True,False,1.927,1.097,MFG_024
SKU_02862,TCM,ambient,365,17.76,B,False,True,False,1.152,0.604,MFG_061
SKU_02863,Medical_Devices,ambient,555,25.59,C,False,True,False,0.706,1.243,MFG_045
SKU_02864,Medical_Devices,ambient,1023,31.05,C,False,False,False,0.426,1.394,MFG_072
SKU_02865,Western_Medicine,cold,365,35.54,C,False,True,False,1.687,0.426,MFG_072
SKU_02866,Medical_Devices,ambient,909,63.74,A,True,True,False,1.41,0.912,MFG_035
SKU_02867,Western_Medicine,cold,365,105.8,A,False,True,False,1.64,0.657,MFG_024
SKU_02868,Medical_Devices,ambient,584,23.91,C,False,True,False,1.279,0.94,MFG_035
SKU_02869,TCM,ambient,830,5.09,A,False,True,False,0.804,0.907,MFG_069
SKU_02870,Western_Medicine,cold,152,76.82,C,False,True,False,1.024,1.404,MFG_060
SKU_02871,Health_Supplements,cold,241,87.67,B,False,True,True,0.233,0.143,MFG_072
SKU_02872,Medical_Devices,ambient,548,10.28,C,False,True,False,0.723,0.709,MFG_043
SKU_02873,Western_Medicine,ambient,603,64.65,C,False,True,False,1.83,0.891,MFG_050
SKU_02874,TCM,ambient,365,111.2,C,False,True,False,0.762,1.342,MFG_012
SKU_02875,Health_Supplements,ambient,365,49.94,B,True,True,False,0.902,1.421,MFG_097
SKU_02876,Western_Medicine,ambient,365,13.02,C,True,True,False,0.776,0.793,MFG_032
SKU_02877,TCM,cool,539,36.6,A,True,True,False,0.289,0.99,MFG_045
SKU_02878,TCM,ambient,380,51.71,C,False,False,False,0.462,0.853,MFG_065
SKU_02879,TCM,ambient,1046,17.32,C,False,False,False,1.105,0.428,MFG_043
SKU_02880,Western_Medicine,cold,365,42.22,C,True,True,False,1.663,1.339,MFG_069
SKU_02881,Western_Medicine,ambient,797,11.08,C,True,False,False,1.629,0.43,MFG_005
SKU_02882,TCM,cool,329,5.7,C,False,True,False,0.114,0.948,MFG_062
SKU_02883,Western_Medicine,ambient,453,90.93,C,True,False,False,1.19,0.814,MFG_069
SKU_02884,Western_Medicine,cool,730,58.46,B,False,False,False,0.834,0.459,MFG_093
SKU_02885,Medical_Devices,cold,365,32.86,A,False,True,False,0.453,0.678,MFG_095
SKU_02886,Medical_Devices,ambient,402,136.03,A,True,False,False,0.325,0.847,MFG_089
SKU_02887,Western_Medicine,cool,529,5.18,C,True,False,False,0.496,0.668,MFG_062
SKU_02888,TCM,ambient,424,16.3,C,True,False,False,0.275,1.433,MFG_063
SKU_02889,TCM,ambient,452,53.89,B,True,True,False,1.434,0.407,MFG_036
SKU_02890,Health_Supplements,cold,365,16.65,B,True,True,False,1.455,0.097,MFG_028
SKU_02891,Western_Medicine,ambient,401,51.34,C,False,True,False,1.401,0.03,MFG_063
SKU_02892,Medical_Devices,cold,365,88.83,B,False,True,False,1.582,1.36,MFG_001
SKU_02893,Medical_Devices,ambient,970,46.77,A,False,False,False,0.879,0.748,MFG_005
SKU_02894,Western_Medicine,ambient,874,2.95,C,True,True,False,0.595,0.861,MFG_084
SKU_02895,Medical_Devices,ambient,468,27.74,B,True,True,False,0.552,1.066,MFG_012
SKU_02896,Western_Medicine,cool,730,20.73,A,False,True,False,1.136,1.172,MFG_010
SKU_02897,TCM,cold,365,15.66,C,False,True,False,0.792,0.138,MFG_020
SKU_02898,Medical_Devices,cool,730,3.51,C,False,False,False,0.352,0.123,MFG_100
SKU_02899,Medical_Devices,cold,137,35.53,A,False,True,False,0.286,1.266,MFG_076
SKU_02900,Western_Medicine,ambient,365,13.2,A,False,False,False,0.481,1.468,MFG_061
SKU_02901,Western_Medicine,ambient,365,9.34,C,True,False,False,0.876,1.212,MFG_029
SKU_02902,TCM,ambient,658,21.5,C,True,True,False,0.225,0.286,MFG_042
SKU_02903,TCM,cold,365,21.77,C,False,True,False,1.884,0.973,MFG_002
SKU_02904,TCM,cool,510,16.9,C,False,True,False,1.571,0.892,MFG_047
SKU_02905,TCM,cold,365,1.53,C,True,True,False,1.291,1.229,MFG_084
SKU_02906,Western_Medicine,cool,730,15.52,C,False,True,False,1.546,0.432,MFG_030
SKU_02907,Medical_Devices,frozen,274,81.16,A,False,True,False,1.394,0.469,MFG_041
SKU_02908,Western_Medicine,ambient,627,55.39,C,True,False,False,0.235,0.163,MFG_045
SKU_02909,Medical_Devices,ambient,1020,54.89,B,False,False,True,1.039,0.737,MFG_060
SKU_02910,TCM,cold,170,87.26,B,False,True,False,0.798,0.505,MFG_062
SKU_02911,Medical_Devices,cold,365,1.35,B,False,True,False,1.771,0.803,MFG_010
SKU_02912,Western_Medicine,cold,365,13.65,C,False,True,False,0.757,1.363,MFG_072
